#b 	 momk 	 non Elliptic 	 Smat 	 Smat Fderiv 	 Smat Sderiv 
1.06066	4.33333	2.35574	0.223631	-0.103679	1.90077
1.10485	4.33333	1.44645	0.218707	-0.168924	-4.85372
1.14905	4.33333	2.31204	0.208974	-0.215496	2.74641
1.19324	4.33333	1.58789	0.200475	-0.206676	-2.34725
1.23744	4.33333	1.30106	0.188632	-0.338597	-3.622
1.28163	4.33333	1.70393	0.171597	-0.399262	0.876345
1.32583	4.33333	1.52383	0.154743	-0.36478	0.683921
1.37002	4.33333	1.471	0.139514	-0.319428	1.36869
1.41421	4.33333	1.4125	0.126875	-0.249431	1.79931
1.45841	4.33333	0.932093	0.116619	-0.237012	-1.23736
1.5026	4.33333	1.13508	0.105724	-0.238284	1.17977
1.5468	4.33333	1.16287	0.0966219	-0.167294	2.03244
1.59099	4.33333	0.705069	0.0901893	-0.147019	-1.11481
1.63518	4.33333	0.565611	0.0824461	-0.207006	-1.60014
1.67938	4.33333	0.699904	0.0723308	-0.237184	0.234605
1.72357	4.33333	0.622327	0.0621251	-0.223667	0.377182
1.76777	4.33333	0.411754	0.0523059	-0.227464	-0.549003
1.81196	4.33333	0.451156	0.0420688	-0.227925	0.528136
1.85616	4.33333	0.336114	0.0324457	-0.208973	0.329398
1.90035	4.33333	0.39	0.0238735	-0.171286	1.37629
1.94454	4.33333	0.376866	0.017752	-0.103417	1.69543
1.98874	4.33333	0.182744	0.0144118	-0.0573457	0.389241
2.03293	4.33333	0.231677	0.0124272	-0.0286408	0.909917
2.07713	4.33333	0.0491171	0.0115994	-0.0190131	-0.474277
2.12132	4.33333	0.171675	0.0106343	-0.0170139	0.564759
2.16551	4.33333	0.0111336	0.0100362	-0.0190547	-0.657124
2.20971	4.33333	0.0958417	0.00880178	-0.0311523	0.109722
2.2539	4.33333	0.0208035	0.00737509	-0.0369758	-0.373288
2.2981	4.33333	0.0280541	0.00544359	-0.0488961	-0.166091
2.34229	4.33333	0.0380282	0.00320128	-0.0507655	0.0814801
2.38649	4.33333	-0.0238861	0.000933654	-0.0541809	-0.236022
2.43068	4.33333	0.0346879	-0.00148211	-0.0504263	0.405953
2.47487	4.33333	-0.0550301	-0.00349625	-0.0448543	-0.153769
2.51907	4.33333	0.00424992	-0.00543028	-0.0381622	0.45658
2.56326	4.33333	-0.0645036	-0.0068151	-0.0277774	0.0134262
2.60746	4.33333	-0.0414351	-0.0079437	-0.0213438	0.277688
2.65165	4.33333	-0.054687	-0.00863432	-0.0103332	0.220639
2.69584	4.33333	-0.0810005	-0.00893645	-0.00471973	0.0334234
2.74004	4.33333	-0.0217113	-0.0089608	0.0070481	0.499058
2.78423	4.33333	-0.0960216	-0.00836844	0.0150917	-0.135014
2.82843	4.33333	0.0332246	-0.00752337	0.0301582	0.816757
2.87262	4.33333	-0.0744754	-0.00571572	0.0443563	-0.174161
2.91682	4.33333	0.101852	-0.00352757	0.0636533	1.04733
2.96101	4.33333	-0.0131779	-7.42869e-05	0.0839915	-0.126834
3.0052	4.33333	0.164363	0.00387135	0.102683	0.972808
3.0494	4.33333	0.0863244	0.00903134	0.12336	-0.0372173
3.09359	4.33333	0.192543	0.0145829	0.130991	0.382576
3.13779	4.33333	0.208695	0.020639	0.140611	0.0527598
3.18198	4.33333	0.155753	0.0266237	0.123905	-0.808897
3.22617	4.33333	0.313532	0.031595	0.107558	0.0690771
3.27037	4.33333	0.047936	0.0356399	0.0578976	-2.31617
3.31456	4.33333	0.353645	0.0367016	0.00745801	0.0333195
3.35876	4.33333	-0.118973	0.0358766	-0.0716479	-3.61277
3.40295	4.33333	0.274314	0.0303368	-0.15297	-0.0677835
3.44715	4.33333	-0.308064	0.022219	-0.243544	-4.03062
3.49134	4.33333	0.0537876	0.00878785	-0.335677	-0.139229
3.53553	4.33333	-0.459317	-0.00710573	-0.404563	-2.97848
3.57973	4.33333	-0.291584	-0.0269739	-0.473568	-0.143925
3.62392	4.33333	-0.509582	-0.0480852	-0.482902	-0.278514
3.66812	4.33333	-0.685049	-0.0696257	-0.490066	-0.0456616
3.71231	4.33333	-0.407132	-0.0901187	-0.410101	3.6648
3.7565	4.33333	-0.999814	-0.10581	-0.326033	0.140081
3.8007	4.33333	-0.135485	-0.117589	-0.15051	7.8021
3.84489	4.33333	-1.09897	-0.119077	0.0276152	0.25971
3.88909	4.33333	0.264042	-0.114237	0.267537	10.5965
3.93328	4.33333	-0.861105	-0.0954388	0.506982	0.240604
3.97748	4.33333	0.690838	-0.0694596	0.744013	10.4848
4.02167	4.33333	-0.242032	-0.0297312	0.977421	0.0790994
4.06586	4.33333	1.00029	0.0156116	1.12167	6.44953
4.11006	4.33333	0.679347	0.0693403	1.26087	-0.151094
4.15425	4.33333	1.0577	0.124537	1.22883	-1.29864
4.19845	4.33333	1.69239	0.177913	1.19384	-0.28503
4.24264	4.33333	0.782717	0.226876	0.942659	-11.083
4.28683	4.33333	2.4857	0.261266	0.694252	-0.159654
4.33103	4.33333	0.203102	0.285372	0.251178	-19.889
4.37522	4.33333	2.72238	0.283602	-0.183071	0.235262
4.41942	4.33333	-0.523877	0.267819	-0.710301	-24.0918
4.46361	4.33333	2.14084	0.220939	-1.22971	0.583879
4.50781	4.33333	-1.14612	0.160222	-1.67455	-20.7124
4.552	4.33333	0.687922	0.0728796	-2.12282	0.423896
4.59619	4.33333	-1.41813	-0.0235567	-2.31065	-8.92497
4.64039	4.33333	-1.37519	-0.131639	-2.51735	-0.428021
4.68458	4.33333	-1.23786	-0.240304	-2.33296	8.77374
4.72878	4.33333	-3.47681	-0.338224	-2.17414	-1.58761
4.77297	4.33333	-0.691976	-0.426573	-1.61453	26.915
4.81716	4.33333	-4.88125	-0.48111	-1.06807	-2.18238
4.86136	4.33333	-0.0358196	-0.517166	-0.262879	38.6162
4.90555	4.33333	-4.95305	-0.504089	0.560313	-1.35925
4.94975	4.33333	0.43906	-0.467731	1.37715	38.3203
4.99394	4.33333	-3.43462	-0.381576	2.24796	1.09177
5.03814	4.33333	0.574376	-0.273521	2.814	24.521
5.08233	4.33333	-0.648691	-0.131873	3.4465	4.10513
5.12652	4.33333	0.453574	0.0234656	3.56203	1.12393
5.17072	4.33333	2.53869	0.183446	3.70949	5.54849
5.21491	4.33333	0.365103	0.343319	3.31198	-23.5394
5.25911	4.33333	5.04632	0.475545	2.87087	3.57954
5.3033	4.33333	0.544492	0.591551	2.05466	-40.5203
5.3475	4.33333	6.05102	0.655438	1.1224	-1.66367
5.39169	4.33333	0.971003	0.689585	0.110161	-44.1492
5.43588	4.33333	5.34397	0.663295	-1.02964	-7.4371
5.48008	4.33333	1.28795	0.601655	-1.96007	-34.6641
5.52427	4.33333	3.43301	0.489504	-2.92773	-9.13122
5.56847	4.33333	0.881311	0.348111	-3.53955	-18.5528
5.61266	4.33333	1.61961	0.179622	-3.94947	-3.55271e-15

0.0441942	4.44444	2.17478	0.257661	-0.0097734	-2.9659
0.0883883	4.44444	3.04687	0.256507	0.00674823	3.71359
0.132583	4.44444	3.14791	0.260234	0.157437	3.10574
0.176777	4.44444	2.58748	0.268614	0.185353	-1.8424
0.220971	4.44444	2.51458	0.274861	0.0940667	-2.28878
0.265165	4.44444	3.27952	0.278644	0.119241	3.42806
0.309359	4.44444	2.456	0.285004	0.1175	-3.50686
0.353553	4.44444	3.05778	0.288297	0.0660276	1.17746
0.397748	4.44444	2.11752	0.29	-0.0424729	-6.08754
0.441942	4.44444	1.83872	0.28188	-0.331744	-7.00342
0.486136	4.44444	2.70365	0.263144	-0.453604	1.48863
0.53033	4.44444	2.36203	0.244115	-0.417422	0.148808
0.574524	4.44444	3.02281	0.227829	-0.273979	6.3427
0.618718	4.44444	2.53727	0.220733	-0.0738909	2.71229
0.662913	4.44444	2.72509	0.220529	0.0739994	3.98034
0.707107	4.44444	3.10931	0.228372	0.29645	6.08667
0.751301	4.44444	1.30291	0.24245	0.228253	-9.17296
0.795495	4.44444	2.15647	0.245797	-0.0266075	-2.36074
0.839689	4.44444	1.91713	0.241854	-0.16228	-3.77914
0.883883	4.44444	2.59981	0.232983	-0.194117	2.33838
0.928078	4.44444	2.62017	0.226854	-0.0794806	2.84938
0.972272	4.44444	1.61402	0.223634	-0.122583	-4.8
1.01647	4.44444	2.39794	0.215763	-0.183013	2.0655
1.06066	4.44444	2.31061	0.209598	-0.0981449	1.77555
1.10485	4.44444	1.42375	0.204856	-0.164869	-4.79543
1.14905	4.44444	2.28303	0.195349	-0.209555	2.77346
1.19324	4.44444	1.59264	0.187225	-0.193698	-2.05581
1.23744	4.44444	1.27396	0.176152	-0.318732	-3.60182
1.28163	4.44444	1.67516	0.160009	-0.378881	0.879494
1.32583	4.44444	1.51483	0.144106	-0.341063	0.83173
1.37002	4.44444	1.4445	0.130014	-0.292938	1.3464
1.41421	4.44444	1.38507	0.118509	-0.224933	1.73145
1.45841	4.44444	0.917322	0.109289	-0.214192	-1.24543
1.5026	4.44444	1.10913	0.0993557	-0.218457	1.05236
1.5468	4.44444	1.15647	0.0910476	-0.150241	2.03437
1.59099	4.44444	0.677092	0.0853064	-0.134231	-1.30978
1.63518	4.44444	0.565518	0.0780088	-0.198023	-1.5774
1.67938	4.44444	0.687168	0.0682833	-0.229195	0.16691
1.72357	4.44444	0.621716	0.0584005	-0.216228	0.419967
1.76777	4.44444	0.418326	0.0489722	-0.216755	-0.443824
1.81196	4.44444	0.444194	0.039275	-0.215013	0.522666
1.85616	4.44444	0.34747	0.0302605	-0.193368	0.456739
1.90035	4.44444	0.37077	0.0224159	-0.155914	1.2384
1.94454	4.44444	0.384923	0.0169017	-0.0898854	1.75001
1.98874	4.44444	0.165553	0.0141379	-0.0464927	0.213461
2.03293	4.44444	0.236956	0.012513	-0.0220434	0.893092
2.07713	4.44444	0.0423077	0.0119247	-0.0155804	-0.60065
2.12132	4.44444	0.172356	0.0110078	-0.0178149	0.499518
2.16551	4.44444	0.01701	0.0103271	-0.0216188	-0.671679
2.20971	4.44444	0.0950166	0.00895326	-0.0351653	0.0587172
2.2539	4.44444	0.0363556	0.00734777	-0.0399613	-0.275782
2.2981	4.44444	0.0294352	0.00534705	-0.049778	-0.168411
2.34229	4.44444	0.0566593	0.00311011	-0.0485858	0.22237
2.38649	4.44444	-0.019198	0.00103797	-0.0483858	-0.213319
2.43068	4.44444	0.0517052	-0.00107299	-0.0418254	0.510234
2.47487	4.44444	-0.0505217	-0.00264638	-0.0344381	-0.175891
2.51907	4.44444	0.017646	-0.00412793	-0.0277943	0.476518
2.56326	4.44444	-0.0658494	-0.00508201	-0.0197114	-0.110694
2.60746	4.44444	-0.0325457	-0.00595368	-0.017294	0.220076
2.65165	4.44444	-0.0680962	-0.0065789	-0.0127199	-0.0130544
2.69584	4.44444	-0.0796766	-0.00716818	-0.0142772	-0.0574303
2.74004	4.44444	-0.0509344	-0.00776649	-0.0107856	0.215423
2.78423	4.44444	-0.10874	-0.00817095	-0.0106468	-0.209143
2.82843	4.44444	-0.00810436	-0.0085777	-0.00169171	0.614353
2.87262	4.44444	-0.107888	-0.00831679	0.00752213	-0.197342
2.91682	4.44444	0.0595187	-0.00776309	0.0268985	1.0741
2.96101	4.44444	-0.0713174	-0.00591183	0.0481504	-0.112254
3.0052	4.44444	0.138046	-0.00342252	0.0751753	1.33538
3.0494	4.44444	0.0104002	0.000765732	0.104408	-0.0126246
3.09359	4.44444	0.201533	0.00572838	0.12837	1.09713
3.13779	4.44444	0.136808	0.0121402	0.154204	0.0718231
3.18198	4.44444	0.211965	0.0190401	0.15843	0.119417
3.22617	4.44444	0.277846	0.0261441	0.162783	0.0776239
3.27037	4.44444	0.148346	0.0329112	0.132023	-1.46947
3.31456	4.44444	0.387418	0.0378024	0.100478	0.0417596
3.35876	4.44444	0.00624674	0.0412233	0.0303086	-3.21685
3.40295	4.44444	0.39561	0.0404492	-0.0420935	-0.0600052
3.44715	4.44444	-0.193301	0.0371112	-0.141048	-4.41757
3.49134	4.44444	0.251923	0.0279539	-0.241975	-0.15029
3.53553	4.44444	-0.393193	0.0157783	-0.339315	-4.25524
3.57973	4.44444	-0.0609319	-0.00205447	-0.437698	-0.196499
3.62392	4.44444	-0.524493	-0.0222556	-0.491689	-2.24709
3.66812	4.44444	-0.489098	-0.0454904	-0.543983	-0.119159
3.71231	4.44444	-0.517565	-0.0691143	-0.513195	1.51259
3.7565	4.44444	-0.914482	-0.0907819	-0.478014	0.0796779
3.8007	4.44444	-0.328651	-0.109848	-0.339812	6.17383
3.84489	4.44444	-1.18204	-0.120761	-0.197657	0.259974
3.88909	4.44444	0.0323566	-0.126006	0.0335723	10.2029
3.93328	4.44444	-1.12988	-0.117778	0.266011	0.317079
3.97748	4.44444	0.48611	-0.101984	0.532962	11.7622
4.02167	4.44444	-0.657331	-0.0707115	0.797239	0.198768
4.06586	4.44444	0.890187	-0.0323143	1.00786	9.33397
4.11006	4.44444	0.212624	0.0182917	1.21279	-0.0615379
4.15425	4.44444	1.08744	0.072671	1.26753	2.53904
4.19845	4.44444	1.30539	0.130252	1.31705	-0.298246
4.24264	4.44444	0.955297	0.185846	1.1467	-7.41168
4.28683	4.44444	2.30945	0.231599	0.976478	-0.292278
4.33103	4.44444	0.470861	0.26882	0.579816	-17.6562
4.37522	4.44444	2.84567	0.282971	0.191174	0.0665999
4.41942	4.44444	-0.245181	0.283564	-0.343571	-24.2632
4.46361	4.44444	2.57038	0.252757	-0.868209	0.51852
4.50781	4.44444	-0.944865	0.207063	-1.37644	-23.5155
4.552	4.44444	1.33117	0.131115	-1.88355	0.564561
4.59619	4.44444	-1.34893	0.0438095	-2.17244	-13.6395
4.64039	4.44444	-0.695186	-0.0611351	-2.47663	-0.124827
4.68458	4.44444	-1.2962	-0.169465	-2.39836	3.66742
4.72878	4.44444	-2.96675	-0.273513	-2.34642	-1.31742
4.77297	4.44444	-0.823939	-0.370521	-1.86379	23.1607
4.81716	4.44444	-4.69921	-0.438511	-1.3999	-2.16509
4.86136	4.44444	-0.171156	-0.489599	-0.619869	37.4605
4.90555	4.44444	-5.14335	-0.493154	0.170704	-1.67984
4.94975	4.44444	0.346587	-0.473692	1.01667	39.9587
4.99394	4.44444	-3.90617	-0.402566	1.91243	0.582823
5.03814	4.44444	0.526256	-0.308531	2.54473	28.0278
5.08233	4.44444	-1.21543	-0.176625	3.2462	3.72015
5.12652	4.44444	0.418792	-0.0291466	3.43752	4.93905
5.17072	4.44444	2.07131	0.127814	3.66924	5.54587
5.21491	4.44444	0.314971	0.286794	3.33193	-20.8123
5.25911	4.44444	4.79325	0.4218	2.9594	3.95588
5.3033	4.44444	0.481072	0.542308	2.17492	-39.4607
5.3475	4.44444	6.00871	0.612358	1.27677	-1.17974
5.39169	4.44444	0.92241	0.653558	0.269547	-44.4061
5.43588	4.44444	5.42001	0.634235	-0.869755	-7.1577
5.48008	4.44444	1.27634	0.579608	-1.81002	-35.3883
5.52427	4.44444	3.51999	0.473619	-2.79351	-9.12337
5.56847	4.44444	0.893999	0.338007	-3.4158	-19.0346
5.61266	4.44444	1.66139	0.174673	-3.83637	0

0.0441942	4.55556	2.13078	0.248062	-0.0189946	-3.33842
0.0883883	4.55556	3.01228	0.246194	-0.0150458	3.51712
0.132583	4.55556	3.10381	0.248763	0.12676	2.9002
0.176777	4.55556	2.51257	0.255543	0.142638	-2.18165
0.220971	4.55556	2.47319	0.259699	0.0450519	-2.2346
0.265165	4.55556	3.24018	0.261407	0.0752175	3.59975
0.309359	4.55556	2.39744	0.265966	0.0794977	-3.40605
0.353553	4.55556	3.00943	0.267729	0.0359449	1.43506
0.397748	4.55556	2.00243	0.268209	-0.0710182	-6.27557
0.441942	4.55556	1.8282	0.258943	-0.348292	-6.27245
0.486136	4.55556	2.65454	0.240099	-0.443992	1.94153
0.53033	4.55556	2.22711	0.221721	-0.402463	-0.0621212
0.574524	4.55556	2.95418	0.206064	-0.256538	6.66593
0.618718	4.55556	2.46737	0.200026	-0.0440948	2.94821
0.662913	4.55556	2.6485	0.20131	0.110201	4.03428
0.707107	4.55556	2.99824	0.21067	0.325833	5.72417
0.751301	4.55556	1.28418	0.225883	0.254543	-8.9504
0.795495	4.55556	2.10632	0.23049	0.00142508	-2.50447
0.839689	4.55556	1.83701	0.227552	-0.146948	-4.21014
0.883883	4.55556	2.57739	0.21909	-0.187495	2.37517
0.928078	4.55556	2.56736	0.213214	-0.076364	2.65395
0.972272	4.55556	1.58365	0.210004	-0.123819	-4.80154
1.01647	4.55556	2.37897	0.202116	-0.181661	2.18416
1.06066	4.55556	2.263	0.196058	-0.0962065	1.68344
1.10485	4.55556	1.40227	0.191383	-0.162162	-4.66852
1.14905	4.55556	2.25232	0.182101	-0.202502	2.84319
1.19324	4.55556	1.59516	0.174438	-0.178048	-1.73641
1.23744	4.55556	1.24796	0.164283	-0.294784	-3.54576
1.28163	4.55556	1.64554	0.149235	-0.353678	0.880273
1.32583	4.55556	1.50675	0.134491	-0.312823	0.96837
1.37002	4.55556	1.41733	0.121714	-0.263164	1.27912
1.41421	4.55556	1.36081	0.111449	-0.198811	1.63345
1.45841	4.55556	0.906835	0.103307	-0.191102	-1.28464
1.5026	4.55556	1.08794	0.0943168	-0.199744	0.893492
1.5468	4.55556	1.15626	0.0867269	-0.135409	2.01762
1.59099	4.55556	0.65587	0.0815637	-0.124284	-1.51413
1.63518	4.55556	0.572928	0.0745815	-0.191989	-1.55011
1.67938	4.55556	0.681334	0.065121	-0.22388	0.107062
1.72357	4.55556	0.626922	0.0554502	-0.211143	0.469429
1.76777	4.55556	0.43015	0.0463157	-0.208078	-0.330739
1.81196	4.55556	0.44091	0.0370735	-0.203978	0.516303
1.85616	4.55556	0.360786	0.0285805	-0.179903	0.573043
1.90035	4.55556	0.354138	0.021361	-0.142977	1.09818
1.94454	4.55556	0.391074	0.0163346	-0.0795448	1.77273
1.98874	4.55556	0.150579	0.0139886	-0.0393184	0.0474702
2.03293	4.55556	0.237201	0.0125555	-0.0197032	0.840295
2.07713	4.55556	0.0366157	0.0120041	-0.0165894	-0.699396
2.12132	4.55556	0.166638	0.0109516	-0.0228209	0.417361
2.16551	4.55556	0.0212267	0.0100033	-0.0279586	-0.649887
2.20971	4.55556	0.0887216	0.00835279	-0.0417459	0.026025
2.2539	4.55556	0.0463044	0.00647545	-0.0445333	-0.152179
2.2981	4.55556	0.0282777	0.00436972	-0.0504931	-0.117497
2.34229	4.55556	0.0668297	0.00218101	-0.0450062	0.36583
2.38649	4.55556	-0.0126836	0.000392148	-0.0394884	-0.116152
2.43068	4.55556	0.0608487	-0.00123485	-0.0289116	0.594844
2.47487	4.55556	-0.0392845	-0.00216528	-0.0184854	-0.122964
2.51907	4.55556	0.0283731	-0.00290943	-0.0108195	0.469839
2.56326	4.55556	-0.0565794	-0.00314166	-0.00450784	-0.184178
2.60746	4.55556	-0.0175355	-0.00341301	-0.00533142	0.146912
2.65165	4.55556	-0.0687769	-0.00363072	-0.00736322	-0.23887
2.69584	4.55556	-0.0629628	-0.0041591	-0.0158667	-0.145992
2.74004	4.55556	-0.0692519	-0.00499589	-0.0218358	-0.124101
2.78423	4.55556	-0.0997796	-0.00612885	-0.0305015	-0.268103
2.82843	4.55556	-0.0457135	-0.00756127	-0.0302949	0.277451
2.87262	4.55556	-0.119657	-0.00878626	-0.0287033	-0.205415
2.91682	4.55556	0.00894041	-0.00989673	-0.013425	0.896744
2.96101	4.55556	-0.115278	-0.00993459	0.00446608	-0.0870118
3.0052	4.55556	0.0897935	-0.00931525	0.0350365	1.4706
3.0494	4.55556	-0.0668149	-0.00680407	0.0678687	0.0150163
3.09359	4.55556	0.177821	-0.00326111	0.104458	1.64097
3.13779	4.55556	0.0422459	0.00245207	0.142592	0.0845651
3.18198	4.55556	0.233358	0.00914377	0.167238	1.03092
3.22617	4.55556	0.198776	0.017231	0.191776	0.0796424
3.27037	4.55556	0.222678	0.025621	0.184144	-0.424974
3.31456	4.55556	0.36496	0.0334973	0.175812	0.0478772
3.35876	4.55556	0.124191	0.0405117	0.123408	-2.41914
3.40295	4.55556	0.463874	0.0443769	0.0690392	-0.0415197
3.44715	4.55556	-0.0609383	0.0460038	-0.0267377	-4.29228
3.49134	4.55556	0.418867	0.0419821	-0.124715	-0.142068
3.53553	4.55556	-0.286201	0.0347269	-0.239978	-5.07464
3.57973	4.55556	0.17648	0.0207408	-0.357178	-0.228536
3.62392	4.55556	-0.483757	0.00351082	-0.450315	-3.98677
3.66812	4.55556	-0.242732	-0.0190503	-0.54256	-0.187214
3.71231	4.55556	-0.572027	-0.043396	-0.56354	-0.762339
3.7565	4.55556	-0.742946	-0.0687953	-0.5804	-0.0007024
3.8007	4.55556	-0.48163	-0.0931284	-0.490753	4.05713
3.84489	4.55556	-1.16367	-0.112102	-0.396229	0.220922
3.88909	4.55556	-0.188374	-0.12652	-0.191021	9.0645
3.93328	4.55556	-1.30919	-0.128943	0.0172683	0.362504
3.97748	4.55556	0.256882	-0.123957	0.295868	12.2438
4.02167	4.55556	-1.02283	-0.10281	0.573377	0.315983
4.06586	4.55556	0.726029	-0.0734828	0.837248	11.6266
4.11006	4.55556	-0.262118	-0.028885	1.09556	0.0616583
4.15425	4.55556	1.04933	0.0215845	1.23383	6.19642
4.19845	4.55556	0.850315	0.0800709	1.36506	-0.258188
4.24264	4.55556	1.06735	0.139111	1.28373	-3.42301
4.28683	4.55556	2.02029	0.193484	1.19948	-0.389803
4.33103	4.55556	0.703806	0.241465	0.866275	-14.6876
4.37522	4.55556	2.84134	0.270148	0.539223	-0.114507
4.41942	4.55556	0.0320345	0.286251	0.0170486	-23.5133
4.46361	4.55556	2.89404	0.271828	-0.493729	0.395943
4.50781	4.55556	-0.718019	0.241953	-1.04901	-25.5216
4.552	4.55556	1.92048	0.179193	-1.59878	0.63946
4.59619	4.55556	-1.24234	0.103121	-1.981	-17.9384
4.64039	4.55556	-0.00460731	0.00392772	-2.37414	0.149198
4.68458	4.55556	-1.32217	-0.10138	-2.40422	-1.51046
4.72878	4.55556	-2.39117	-0.20896	-2.45999	-1.01342
4.77297	4.55556	-0.938102	-0.312163	-2.06393	18.9388
4.81716	4.55556	-4.42488	-0.391714	-1.6912	-2.06929
4.86136	4.55556	-0.301677	-0.456194	-0.94834	35.6829
4.90555	4.55556	-5.24908	-0.475503	-0.202596	-1.93116
4.94975	4.55556	0.253554	-0.47234	0.662553	41.0782
4.99394	4.55556	-4.32472	-0.416292	1.57229	0.0959196
5.03814	4.55556	0.478705	-0.336553	2.26544	31.2681
5.08233	4.55556	-1.76668	-0.215015	3.0293	3.30373
5.12652	4.55556	0.388191	-0.0761538	3.2955	8.74391
5.17072	4.55556	1.59274	0.0769878	3.60999	5.48666
5.21491	4.55556	0.269638	0.234241	3.3345	-17.9553
5.25911	4.55556	4.52045	0.37133	3.0325	4.29041
5.3033	4.55556	0.419813	0.495676	2.28188	-38.2628
5.3475	4.55556	5.95156	0.571388	1.42067	-0.706276
5.39169	4.55556	0.872757	0.619196	0.419894	-44.5878
5.43588	4.55556	5.48996	0.606493	-0.717011	-6.86752
5.48008	4.55556	1.26302	0.558577	-1.66642	-36.0923
5.52427	4.55556	3.60553	0.45848	-2.66515	-9.10896
5.56847	4.55556	0.906219	0.328395	-3.2977	-19.5134
5.61266	4.55556	1.70284	0.169968	-3.72885	-3.55271e-15

0.0441942	4.66667	2.10289	0.240418	-0.0288683	-3.68611
0.0883883	4.66667	2.97142	0.237783	-0.0396812	3.19677
0.132583	4.66667	3.07384	0.239008	0.0918771	2.75681
0.176777	4.66667	2.43889	0.244034	0.0965062	-2.54732
0.220971	4.66667	2.43309	0.245932	-0.00788339	-2.17684
0.265165	4.66667	3.1985	0.245395	0.0274154	3.77429
0.309359	4.66667	2.33674	0.247997	0.038399	-3.27722
0.353553	4.66667	2.96041	0.248129	0.00457919	1.7467
0.397748	4.66667	1.88741	0.247385	-0.0982596	-6.40057
0.441942	4.66667	1.81847	0.237092	-0.360762	-5.47898
0.486136	4.66667	2.60527	0.218372	-0.428168	2.42853
0.53033	4.66667	2.09201	0.200943	-0.380452	-0.269156
0.574524	4.66667	2.88113	0.186211	-0.233194	6.93334
0.618718	4.66667	2.38894	0.181421	-0.0119763	3.07785
0.662913	4.66667	2.57106	0.184209	0.145192	4.03464
0.707107	4.66667	2.88635	0.19498	0.351625	5.30751
0.751301	4.66667	1.26969	0.211132	0.275908	-8.73411
0.795495	4.66667	2.05676	0.216769	0.023836	-2.6734
0.839689	4.66667	1.76769	0.214593	-0.13631	-4.57401
0.883883	4.66667	2.55059	0.206363	-0.184981	2.37142
0.928078	4.66667	2.5176	0.200543	-0.077508	2.49216
0.972272	4.66667	1.55009	0.197176	-0.128614	-4.80494
1.01647	4.66667	2.35577	0.189114	-0.183808	2.30734
1.06066	4.66667	2.21335	0.183022	-0.0969427	1.6241
1.10485	4.66667	1.38213	0.178338	-0.159989	-4.47753
1.14905	4.66667	2.21975	0.16931	-0.193828	2.94638
1.19324	4.66667	1.59575	0.162208	-0.15959	-1.3968
1.23744	4.66667	1.223	0.153116	-0.267055	-3.46586
1.28163	4.66667	1.61586	0.139343	-0.324343	0.873073
1.32583	4.66667	1.49995	0.125929	-0.281062	1.08531
1.37002	4.66667	1.39067	0.114595	-0.231306	1.16664
1.41421	4.66667	1.33935	0.10562	-0.172467	1.49636
1.45841	4.66667	0.902025	0.0985334	-0.169128	-1.34528
1.5026	4.66667	1.07097	0.0904125	-0.183338	0.702129
1.5468	4.66667	1.16257	0.0834151	-0.123778	1.9929
1.59099	4.66667	0.640838	0.0786827	-0.117754	-1.72027
1.63518	4.66667	0.587109	0.0718682	-0.18911	-1.50924
1.67938	4.66667	0.681571	0.0625477	-0.221039	0.0644851
1.72357	4.66667	0.636501	0.0529944	-0.207908	0.529834
1.76777	4.66667	0.446308	0.0440839	-0.200679	-0.202767
1.81196	4.66667	0.439951	0.0352499	-0.19389	0.510064
1.85616	4.66667	0.375371	0.0272341	-0.167552	0.681683
1.90035	4.66667	0.339619	0.0205853	-0.131336	0.957424
1.94454	4.66667	0.395034	0.0159788	-0.0712115	1.76375
1.98874	4.66667	0.138303	0.0139455	-0.0345626	-0.10543
2.03293	4.66667	0.232404	0.012593	-0.0203647	0.748017
2.07713	4.66667	0.0331095	0.01193	-0.0208018	-0.767799
2.12132	4.66667	0.154379	0.0106116	-0.0309362	0.309127
2.16551	4.66667	0.0247753	0.00925268	-0.037213	-0.593209
2.20971	4.66667	0.0761394	0.00721995	-0.0504322	-0.00494267
2.2539	4.66667	0.0508857	0.0049849	-0.050761	-0.00994115
2.2981	4.66667	0.0226796	0.00272319	-0.051768	-0.0356229
2.34229	4.66667	0.06759	0.00057551	-0.0414801	0.501245
2.38649	4.66667	-0.00737284	-0.000920298	-0.0296428	0.0343757
2.43068	4.66667	0.0597039	-0.00199589	-0.0144944	0.65123
2.47487	4.66667	-0.0246745	-0.00221314	-0.000149016	-0.00197271
2.51907	4.66667	0.0326066	-0.00207942	0.00941765	0.434853
2.56326	4.66667	-0.0390402	-0.00144154	0.0148614	-0.188472
2.60746	4.66667	-0.0010851	-0.000886556	0.012111	0.0640165
2.65165	4.66667	-0.0566644	-0.000443294	0.00445609	-0.410469
